time,x,y,phi,vx,vy,phi_dot,u1,u2
1.000000000000000000e+00,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
5.100000000000000000e+01,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
1.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
1.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
2.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
2.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
3.010000000000000000e+02,1.500000000000000000e+01,2.799903608049665138e+01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.927839006696428423e-02,-0.000000000000000000e+00,-9.817421365131095978e-01,-6.856524468551834506e-01
3.510000000000000000e+02,1.500000000000000000e+01,2.799518587602887720e+01,-0.000000000000000000e+00,0.000000000000000000e+00,-7.700408935546876332e-02,-0.000000000000000000e+00,-9.817442540032900178e-01,-6.797749231580161311e-01
4.020000000000000000e+02,1.500000000000000000e+01,2.798670644148690201e+01,-0.000000000000000000e+00,0.000000000000000000e+00,-1.695886908394950432e-01,-0.000000000000000000e+00,-9.817476232721672469e-01,-6.702942069258511770e-01
4.530000000000000000e+02,1.500000000000000000e+01,2.797214714198036134e+01,-0.000000000000000000e+00,0.000000000000000000e+00,-2.911859901308332943e-01,-0.000000000000000000e+00,-9.817520083717609092e-01,-6.577624742676142500e-01
5.030000000000000000e+02,1.500000000000000000e+01,2.795051799981119700e+01,-4.785156250000000347e-03,0.000000000000000000e+00,-4.325828433833041609e-01,-9.570312500000000000e-02,-9.873092729696065772e-01,-6.433809691823476618e-01
5.530000000000000000e+02,1.499988276367187723e+01,2.792185436419271838e+01,-1.693139648437499978e-02,-2.344726562500000673e-03,-5.732727123695126048e-01,-2.429248046875000233e-01,-9.843195985642700929e-01,-6.287532869838268201e-01
6.030000000000000000e+02,1.499935070812988869e+01,2.788619140759217885e+01,-2.907766662597656426e-02,-1.064111083984375060e-02,-7.132591320107900534e-01,-2.429254028320312619e-01,-9.545887730337213606e-01,-6.130717454374985387e-01
6.530000000000000000e+02,1.499810624975555839e+01,2.784356412661448843e+01,-4.138886863861084009e-02,-2.488916748657226882e-02,-8.525456195538612114e-01,-2.462240402526855443e-01,-9.238878199236928435e-01,-5.972708282798784296e-01
7.030000000000000000e+02,1.499584776409957954e+01,2.779400734288152464e+01,-5.212198296069717185e-02,-4.516971311949159046e-02,-9.911356746592169253e-01,-2.146622864417266352e-01,-8.895859712373206385e-01,-5.812196210005485808e-01
7.530000000000000000e+02,1.499231228986106856e+01,2.773755570390707348e+01,-6.244543334225226283e-02,-7.070948477023319967e-02,-1.129032779489045790e+00,-2.064690076311017919e-01,-8.592281779564160393e-01,-5.652149107350902257e-01
8.030000000000000000e+02,1.498724690250566738e+01,2.767424368396733669e+01,-7.216665706811908887e-02,-1.013077471079368297e-01,-1.266240398794725719e+00,-1.944244745173364930e-01,-8.285486896591646166e-01,-5.490989895890683314e-01
8.530000000000000000e+02,1.498041343205210296e+01,2.760410558496714373e+01,-8.206703481251538534e-02,-1.366694090713151677e-01,-1.402761980003876863e+00,-1.980075548879258185e-01,-7.991634929940314436e-01,-5.329468417895002474e-01
9.030000000000000000e+02,1.497156931924563139e+01,2.752717553730179390e+01,-9.243902210328595881e-02,-1.768822561294477180e-01,-1.538600953306982433e+00,-2.074397458154113583e-01,-7.686622461516676719e-01,-5.166781421801089902e-01
9.530000000000000000e+02,1.496046045039762618e+01,2.744348750071461751e+01,-1.029398996526424553e-01,-2.221773769600578485e-01,-1.673760731743572316e+00,-2.100175509871299862e-01,-7.355703284777692641e-01,-5.002331603308108887e-01
1.003000000000000000e+03,1.494682955400813285e+01,2.735307526515021692e+01,-1.134477361288326047e-01,-2.726179277898526654e-01,-1.808244711287979589e+00,-2.101567295238028765e-01,-7.009094597057557996e-01,-4.836467871467615698e-01
1.054000000000000000e+03,1.493041918808348356e+01,2.725597245160348336e+01,-1.239258235504154537e-01,-3.282073184929806264e-01,-1.942056270934664708e+00,-2.095617484316569246e-01,-6.650435999465208470e-01,-4.669318987567266932e-01
1.104000000000000000e+03,1.491097263948184803e+01,2.715221251296432570e+01,-1.343925902807479866e-01,-3.889309720326842856e-01,-2.075198772783116485e+00,-2.093353346066507692e-01,-6.281077235941846526e-01,-4.500942415485572057e-01
1.154000000000000000e+03,1.488823347241834227e+01,2.704182873485821048e+01,-1.448388504398798460e-01,-4.547833412702507738e-01,-2.207675562122326074e+00,-2.089252031826372147e-01,-5.900113463328036101e-01,-4.331308479077264351e-01
1.204000000000000000e+03,1.486194575351905200e+01,2.692485423648247078e+01,-1.553669044842142244e-01,-5.257543779857919430e-01,-2.339489967514839286e+00,-2.105610808866874295e-01,-5.508902500293481053e-01,-4.160492497091158315e-01
1.254000000000000000e+03,1.483185154545989093e+01,2.680132197143845119e+01,-1.661207102008364911e-01,-6.018841611830568761e-01,-2.470645300880390138e+00,-2.150761143324455560e-01,-5.105313219362636046e-01,-3.988452933435949199e-01
1.304000000000000000e+03,1.479768738000081640e+01,2.667126472855949615e+01,-1.769300680670232717e-01,-6.832833091814667359e-01,-2.601144857579113179e+00,-2.161871573237354183e-01,-4.681984897517231792e-01,-3.814894173826542390e-01
1.354000000000000000e+03,1.475918842787410057e+01,2.653471513273477811e+01,-1.876846264637623274e-01,-7.699790425343081557e-01,-2.730991916494342586e+00,-2.150911679347811134e-01,-4.243331818327220617e-01,-3.639957597864633687e-01
1.405000000000000000e+03,1.471609120239902069e+01,2.639170564572902933e+01,-1.982443856992333886e-01,-8.619445095015516589e-01,-2.860189740114996049e+00,-2.111951847094212797e-01,-3.791445107931514791e-01,-3.463694026868038289e-01
1.455000000000000000e+03,1.466813698947431277e+01,2.624226856699814903e+01,-2.088751451172497775e-01,-9.590842584941761118e-01,-2.988741574617546082e+00,-2.126151883603276671e-01,-3.334287039243499784e-01,-3.286450698617158772e-01
1.505000000000000000e+03,1.461506533549422926e+01,2.608643603450077109e+01,-2.193461712954484777e-01,-1.061433079601628471e+00,-3.116650649947583229e+00,-2.094205235639736984e-01,-2.859701281998392464e-01,-3.107745452143306220e-01
1.556000000000000000e+03,1.455661970031741248e+01,2.592424002550572482e+01,-2.295779177781105129e-01,-1.168912703536398201e+00,-3.243920179900970702e+00,-2.046349296532407047e-01,-2.374767701577166490e-01,-2.927821402205220691e-01
1.607000000000000000e+03,1.449254940615502818e+01,2.575571235739549536e+01,-2.395130997423342289e-01,-1.281405883247672239e+00,-3.370553362204590897e+00,-1.987036392844741262e-01,-1.881643549864830400e-01,-2.746748238139828935e-01
1.657000000000000000e+03,1.442261104104895963e+01,2.558088468846565888e+01,-2.493764135108665347e-01,-1.398767302121415979e+00,-3.496553378596692685e+00,-1.972662753706462546e-01,-1.385041051408872348e-01,-2.564746714512122217e-01
1.707000000000000000e+03,1.434656295381186908e+01,2.539978851872031740e+01,-2.592510030928232290e-01,-1.520961744741740729e+00,-3.621923394906834126e+00,-1.974917916391335515e-01,-8.780186304589918111e-02,-2.381588024067017584e-01
1.757000000000000000e+03,1.426416321699900891e+01,2.521245519066354746e+01,-2.690952682941128438e-01,-1.647994736257224035e+00,-3.746666561135425066e+00,-1.968853040257921017e-01,-3.570335126368841261e-02,-2.197140254404760518e-01
1.807000000000000000e+03,1.417517064611294586e+01,2.501891589008690175e+01,-2.786371162727327433e-01,-1.779851417721339368e+00,-3.870786011532872717e+00,-1.908369595723982959e-01,1.797546562026752087e-02,-2.011284481209193731e-01
1.857000000000000000e+03,1.407935146587819020e+01,2.481920164685298502e+01,-2.881110057427409554e-01,-1.916383604694978260e+00,-3.994284864678333768e+00,-1.894777894001642427e-01,7.200384341082316508e-02,-1.824517614003779431e-01
1.907000000000000000e+03,1.397647356600274549e+01,2.461334333567508281e+01,-2.971069084933800064e-01,-2.057557997508921321e+00,-4.117166223558067273e+00,-1.799180550127807976e-01,1.276818525122524473e-01,-1.636288657380707279e-01
1.957000000000000000e+03,1.386631654686920712e+01,2.440137167689291076e+01,-3.062216585968270399e-01,-2.203140382670677244e+00,-4.239433175643401164e+00,-1.822950020689405870e-01,1.828616062500018347e-01,-1.447500821340182708e-01
2.007000000000000000e+03,1.374865709710005746e+01,2.418331723724449489e+01,-3.152541981486114420e-01,-2.353188995383122872e+00,-4.361088792968309313e+00,-1.806507910356883462e-01,2.398774884951307418e-01,-1.257274126025399730e-01
2.057000000000000000e+03,1.362327391947625443e+01,2.395921043063416533e+01,-3.243052616273476851e-01,-2.507663552475942303e+00,-4.482136132206592904e+00,-1.810212695747252520e-01,2.979203421335502866e-01,-1.065926015691622680e-01
2.108000000000000000e+03,1.348994526294259089e+01,2.372908151889673078e+01,-3.333244354839111634e-01,-2.666573130673342451e+00,-4.602578234748684771e+00,-1.803834771312699536e-01,3.574151893090082854e-01,-8.732970313339422086e-02
2.158000000000000000e+03,1.334845015773956334e+01,2.349296061255782675e+01,-3.422393499669196260e-01,-2.829902104060459056e+00,-4.722418126778066494e+00,-1.782982896601694733e-01,4.182822106029895903e-01,-6.794051710843831970e-02
2.208000000000000000e+03,1.319857018846234809e+01,2.325087767159046237e+01,-3.505005131004980679e-01,-2.997599385544249984e+00,-4.841658819347301801e+00,-1.652232626715692820e-01,4.809120273418314717e-01,-4.839982946660831287e-02
2.258000000000000000e+03,1.304010295661417018e+01,2.300286250616778005e+01,-3.571147740009575910e-01,-3.169344636963494111e+00,-4.960303308453689830e+00,-1.322852180091904084e-01,5.444992997422689607e-01,-2.871608791210687045e-02
2.309000000000000000e+03,1.287288641280296986e+01,2.274894477741204923e+01,-3.640476691157254474e-01,-3.344330876223963411e+00,-5.078354575114546243e+00,-1.386579022953569051e-01,6.031690486595658873e-01,-9.142368712378888193e-03
2.359000000000000000e+03,1.269675070109843773e+01,2.248915399813994753e+01,-3.684601648855522216e-01,-3.522714234090669194e+00,-5.195815585442097984e+00,-8.824991539653528894e-02,6.670912063055356445e-01,1.074745498155639696e-02
2.409000000000000000e+03,1.251158771535420300e+01,2.222351953360404764e+01,-3.694343290884249398e-01,-3.703259714884589826e+00,-5.312689290718012991e+00,-1.948328405745473890e-02,7.272334618075303458e-01,3.064708389191202545e-02
2.459000000000000000e+03,1.231737358854731212e+01,2.195207060223066975e+01,-3.680236611642674904e-01,-3.884282536137917852e+00,-5.428978627467548002e+00,2.821335848314861228e-02,7.788672150630202573e-01,5.036469234111352888e-02
2.509000000000000000e+03,1.211414288204188949e+01,2.167483627635400012e+01,-3.678089359734355579e-01,-4.064614130108409107e+00,-5.544686517533335746e+00,4.294503816639066995e-03,8.212802710549876872e-01,6.980011568849950332e-02
2.559000000000000000e+03,1.190190085660511699e+01,2.139184548294656452e+01,-3.650344959554804314e-01,-4.244840508735393314e+00,-5.659815868148793783e+00,5.548880035910225272e-02,8.713924073059798880e-01,8.964209191902453022e-02
2.609000000000000000e+03,1.168071548601744070e+01,2.110312700434600330e+01,-3.572724353886317927e-01,-4.423707411753578178e+00,-5.774369572011175400e+00,1.552412113369728841e-01,9.187205115588281679e-01,1.095636344134807844e-01
2.660000000000000000e+03,1.145077694076273644e+01,2.080870947897829382e+01,-3.382998353648345446e-01,-4.598770905094007766e+00,-5.888350507354243923e+00,3.794520004759451837e-01,9.615714761739760919e-01,1.296356413395275131e-01
2.710000000000000000e+03,1.121255004954159773e+01,2.050862140207726014e+01,-3.157636279758210818e-01,-4.764537824422776957e+00,-6.001761538020597975e+00,4.507241477802691465e-01,9.683722184941765398e-01,1.485621014048287003e-01
2.760000000000000000e+03,1.096658694943505452e+01,2.020289112640057994e+01,-2.866350838308570070e-01,-4.919262002130929901e+00,-6.114605513533620140e+00,5.825708828992813837e-01,9.688671574753077165e-01,1.674815976440683085e-01
2.810000000000000000e+03,1.071360128977465109e+01,1.989154686294212837e+01,-2.560720626273556566e-01,-5.059713193208049908e+00,-6.226885269169076587e+00,6.112604240700271196e-01,9.458870894979606314e-01,1.856685514437852735e-01
2.861000000000000000e+03,1.045434186457987380e+01,1.957461668164080848e+01,-2.223811787170691945e-01,-5.185188503895454382e+00,-6.338603626026356075e+00,6.738176782057292424e-01,9.191534395220776199e-01,2.038708667414778908e-01
2.911000000000000000e+03,1.018963410050653096e+01,1.925212851208583942e+01,-1.886721936043259940e-01,-5.294155281466817797e+00,-6.449763391099349263e+00,6.741797022548637885e-01,8.788278952461853200e-01,2.216692105959477688e-01
2.961000000000000000e+03,9.920303867689874266e+00,1.892411014421849202e+01,-1.550565315555930135e-01,-5.386604656332937502e+00,-6.560367357346978068e+00,6.723132409746594984e-01,8.355401327150837609e-01,2.394448559656388031e-01
3.011000000000000000e+03,9.647174749850123021e+00,1.859058922903032496e+01,-1.214782471299767630e-01,-5.462582356795178562e+00,-6.670418303763368861e+00,6.715656885123250097e-01,7.896972387194426402e-01,2.572134375458608457e-01
3.062000000000000000e+03,9.371069414955677246e+00,1.825159327925793917e+01,-8.796521960386619043e-02,-5.522106697888866655e+00,-6.779918995447676622e+00,6.702605505222114513e-01,7.410219108711590952e-01,2.749641469034065366e-01
