time,x,y,phi,vx,vy,phi_dot,u1,u2
3.715000000000000000e+03,6.731325127983140533e+00,1.272130023297753709e+01,2.283482020515778255e-01,-3.516666308456468659e+00,-8.294490625139969708e+00,-1.356303278498889597e-01,-3.349911197030768784e-01,5.250999501994729757e-01
3.765000000000000000e+03,6.561086343510581287e+00,1.230315049276410022e+01,2.206212147426961090e-01,-3.404775689451195575e+00,-8.362994804268733873e+00,-1.545397461776344128e-01,-3.301881303554750624e-01,5.418212712284122823e-01
3.815000000000000000e+03,6.396252778799215832e+00,1.188278307316858573e+01,2.122144053602802172e-01,-3.296671294227274451e+00,-8.407348391910337781e+00,-1.681361876483176143e-01,-3.225295298544682554e-01,5.562600751212011252e-01
3.865000000000000000e+03,6.236618467019177103e+00,1.146168306161133543e+01,2.028989927880874566e-01,-3.192686235600736833e+00,-8.422000231144981086e+00,-1.863082514438552106e-01,-3.131285519497998826e-01,5.677797543050169260e-01
3.915000000000000000e+03,6.081955180562452767e+00,1.104161127960405864e+01,1.930846078422136236e-01,-3.093265729134573760e+00,-8.401435640145505701e+00,-1.962876989174767994e-01,-3.006157794885149226e-01,5.758438248979188545e-01
3.965000000000000000e+03,5.932022466997857180e+00,1.062363985650681997e+01,1.833489325455450181e-01,-2.998654271291889106e+00,-8.359428461944778732e+00,-1.947135059333722773e-01,-2.856844847221164940e-01,5.817949659379842986e-01
4.016000000000000000e+03,5.786581802280629461e+00,1.020781409409649498e+01,1.735982416125154693e-01,-2.908813294344572142e+00,-8.316515248206483690e+00,-1.950138186605911150e-01,-2.704447793515949994e-01,5.876129131129944616e-01
4.066000000000000000e+03,5.645394294482905195e+00,9.795853174783939465e+00,1.638794352249989539e-01,-2.823750155954439567e+00,-8.239218386251165427e+00,-1.943761277503301965e-01,-2.544980592885741633e-01,5.899163351287047830e-01
4.116000000000000000e+03,5.508221832848192889e+00,9.389467685067945268e+00,1.541689835806946962e-01,-2.743449232694189721e+00,-8.127709794319908809e+00,-1.942090328860848758e-01,-2.380221020124557441e-01,5.886754889776634192e-01
4.166000000000000000e+03,5.374826511311212585e+00,8.990192247800528946e+00,1.444786306938950771e-01,-2.667906430739649615e+00,-7.985508745348309567e+00,-1.938070577359922719e-01,-2.209068034028507932e-01,5.842114747153663856e-01
4.216000000000000000e+03,5.244970916226229463e+00,8.599330598433734707e+00,1.348024543105601492e-01,-2.597111901699641123e+00,-7.817232987335852812e+00,-1.935235276666986137e-01,-2.031863758970797740e-01,5.769553510793210549e-01
4.266000000000000000e+03,5.118417981271853989e+00,8.217566114456634097e+00,1.251433801164512083e-01,-2.531058699087466390e+00,-7.635289679542030861e+00,-1.931814838821787061e-01,-1.848230923727299801e-01,5.681364304344331817e-01
4.316000000000000000e+03,4.994931059130337303e+00,7.844853310042278594e+00,1.154999025132145418e-01,-2.469738442830405223e+00,-7.454256088287177562e+00,-1.928695520647332462e-01,-1.658155060446862283e-01,5.592172523123667416e-01
4.367000000000000000e+03,4.874273884600384577e+00,7.481146926792845875e+00,1.057750790585498396e-01,-2.413143490598930185e+00,-7.274127664988599307e+00,-1.944964690932940998e-01,-1.462568357039722711e-01,5.501929804288779868e-01
4.417000000000000000e+03,4.756208199507376833e+00,7.126401932602519196e+00,9.445508433823582295e-02,-2.361313701860240588e+00,-7.094899883806513152e+00,-2.263998944062804164e-01,-1.275433877947147465e-01,5.409820005991329284e-01
4.467000000000000000e+03,4.640456663980650376e+00,6.780573520526001374e+00,8.142191273754724457e-02,-2.315030710534505154e+00,-6.916568241530337779e+00,-2.606634320137715677e-01,-1.043829944552349676e-01,5.317728243894813689e-01
4.517000000000000000e+03,4.526699965315998497e+00,6.443617107652723774e+00,6.576228750604766471e-02,-2.275133973293106848e+00,-6.739128257465543115e+00,-3.131925046299915416e-01,-7.724683673600360456e-02,5.225291481774531066e-01
4.567000000000000000e+03,4.414554442695241221e+00,6.115488333986672131e+00,4.920894440303233419e-02,-2.242910452415143752e+00,-6.562575473321072828e+00,-3.310668620603066103e-01,-4.068222928529020843e-02,5.134836150216902650e-01
4.617000000000000000e+03,4.303614539212354373e+00,5.796143061331807900e+00,3.294853109353242104e-02,-2.218798069657657468e+00,-6.386905453097324603e+00,-3.252082661899983185e-01,7.704025431475788888e-04,5.044972955326435526e-01
4.668000000000000000e+03,4.193481874741266324e+00,5.485537372183074467e+00,1.658230392054855021e-02,-2.202653289421826699e+00,-6.212113782974695297e+00,-3.273245434596774306e-01,4.252083576350702832e-02,4.953967187617317469e-01
4.718000000000000000e+03,4.083755476716227406e+00,5.183627568622938497e+00,3.141930497239115577e-03,-2.194527960500757935e+00,-6.038196071202679427e+00,-2.688074684661886926e-01,8.950935292895678685e-02,4.864242362393028096e-01
4.768000000000000000e+03,3.974106055988372077e+00,4.890370171223462847e+00,-6.551987617349264159e-03,-2.192988414557110577e+00,-5.865147947989522770e+00,-1.938783622917675808e-01,1.318980603951200037e-01,4.772435098321850533e-01
4.818000000000000000e+03,3.864296111563895408e+00,4.605721917953840006e+00,-1.291911734101169884e-02,-2.196198888489611978e+00,-5.692965065392431079e+00,-1.273425944732486936e-01,1.660179781088194362e-01,4.677152976917056115e-01
4.868000000000000000e+03,3.754169648764559497e+00,4.329639763093425131e+00,-1.898059843582795142e-02,-2.202529255986708012e+00,-5.521643097208325912e+00,-1.212296218963250655e-01,1.895280336785552244e-01,4.576936455075382715e-01
4.918000000000000000e+03,3.643578161303544505e+00,4.062080876150165665e+00,-2.332428139233025388e-02,-2.211829749220263430e+00,-5.351177738865141364e+00,-8.687365913004607698e-02,2.145548753533933761e-01,4.476466528297136649e-01
