left_boundary,right_boundary,top_boundary,bottom_boundary,landing_left,landing_right,landing_speed,landing_angle
45.0,15.0,5.752097647530697,27.997902352469303,21.5,-8.5,4.958047049386161,10.0
45.0,15.0,5.756282454354423,27.993717545645577,21.5,-8.5,4.916303863525391,10.0
45.0,15.0,5.762543984674728,27.98745601532527,21.5,-8.5,4.874769393593924,10.0
45.0,15.0,5.77087185487412,27.97912814512588,21.5,-8.5,4.833442596012115,10.0
45.0,15.0,5.781255733253211,27.96874426674679,21.5,-8.5,4.792322432418215,10.0
45.0,15.0,5.793685339771095,27.956314660228905,21.5,-8.5,4.751407869642285,10.0
45.0,15.0,5.808150445787085,27.941849554212915,21.5,-8.5,4.710697879680234,10.0
45.0,15.0,5.824640873803684,27.925359126196316,21.5,-8.5,4.6701914396679935,10.0
45.0,15.0,5.843146497210892,27.906853502789108,21.5,-8.5,4.629887531855815,10.0
45.0,15.0,5.863657240031756,27.886342759968244,21.5,-8.5,4.589785143582696,10.0
45.0,15.0,5.8861630766692095,27.86383692333079,21.5,-8.5,4.5498832672509435,9.641901378043235
44.999846875,15.000153124999999,5.910654031654168,27.83934596834583,21.499846875000003,-8.499846875000001,4.510171326547398,9.083267527790683
44.99930175000001,15.000698249999992,5.937120179394892,27.812879820605108,21.499301750000008,-8.499301750000008,4.470564777333623,7.977244124015019
44.99789168312501,15.002108316874988,5.965551643927604,27.784448356072396,21.49789168312501,-8.497891683125012,4.43067181202161,6.733629023872842
44.99508489751094,15.004915102489058,5.995938598668353,27.754061401331647,21.495084897510942,-8.495084897510942,4.389673836740001,5.3716789167497465
44.9902990155742,15.0097009844258,6.02827126616608,27.72172873383392,21.4902990155742,-8.4902990155742,4.346300970344542,4.055515315480694
44.98297123830051,15.017028761699493,6.062539917857009,27.68746008214299,21.482971238300507,-8.482971238300507,4.299132877504657,2.719748870287792
44.97253038438847,15.02746961561153,6.0987348738201845,27.651265126179815,21.47253038438847,-8.47253038438847,4.2465847711684495,1.3971232631697976
44.95841089163352,15.04158910836648,6.136846502534233,27.613153497465767,21.45841089163352,-8.45841089163352,4.187139293877591,0.08242438296829313
44.940050587344416,15.059949412655584,6.176865220635396,27.573134779364604,21.440050587344416,-8.440050587344416,4.119409613486647,-1.2441416954271016
44.91688222434873,15.083117775651267,6.218781492676751,27.53121850732325,21.416882224348733,-8.416882224348733,4.042138443042097,-2.56145775952956
44.88834251083258,15.11165748916742,6.262585830888593,27.487414169111407,21.38834251083258,-8.38834251083258,3.954373815599199,-3.8689149586820832
44.85387237068858,15.146127629311424,6.308268794940066,27.441731205059934,21.353872370688578,-8.353872370688576,3.855426058993939,-5.178032947311694
44.81291201764636,15.18708798235364,6.355820991701968,27.394179008298032,21.31291201764636,-8.31291201764636,3.7447770017679938,-6.483047746231186
44.76490341998273,15.235096580017272,6.405233075010759,27.34476692498924,21.26490341998273,-8.264903419982728,3.62212055294476,-7.78685160300844
44.70928906378021,15.290710936219789,6.4564957454336955,27.293504254566304,21.20928906378021,-8.209289063780211,3.4872782153071173,-9.08800142121487
44.64551257000327,15.354487429996732,6.5095997500352105,27.24040024996479,21.14551257000327,-8.145512570003268,3.3401835688006876,-10.387225384161194
44.57301838312298,15.426981616877022,6.564535882144408,27.18546411785559,21.073018383122978,-8.073018383122978,3.1808369240166146,-11.684164214830204
44.49125192474594,15.508748075254061,6.621294981123754,27.128705018876246,20.99125192474594,-7.991251924745939,3.0092866572536243,-12.9790032645612
44.399659514356976,15.600340485643024,6.679867932138897,27.070132067861103,20.899659514356976,-7.899659514356976,2.825607189904862,-14.271655107136876
44.29768840670307,15.702311593296933,6.740245665929649,27.00975433407035,20.797688406703067,-7.797688406703067,2.6298879744727515,-15.562168923683767
